id,title,categories,abstract,doi,created,updated,authors
2402.02702,causal inference under transportability assumptions for conditional   relative effect measures,stat.me math.st stat.th,"when extending inferences from a randomized trial to a new target population, an assumption of transportability of difference effect measures (e.g., conditional average treatment effects) -- or even stronger assumptions of transportability in expectation or distribution of potential outcomes -- is invoked to identify the marginal causal mean difference in the target population. however, many clinical investigators believe that relative effect measures conditional on covariates, such as conditional risk ratios and mean ratios, are more likely to be ``transportable'' across populations compared with difference effect measures. here, we examine the identification and estimation of the marginal counterfactual mean difference and ratio under a transportability assumption for conditional relative effect measures. we obtain identification results for two scenarios that often arise in practice when individuals in the target population (1) only have access to the control treatment, or (2) have access to the control and other treatments but not necessarily the experimental treatment evaluated in the trial. we then propose multiply robust and nonparametric efficient estimators that allow for the use of data-adaptive methods (e.g., machine learning techniques) to model the nuisance parameters. we examine the performance of the methods in simulation studies and illustrate their use with data from two trials of paliperidone for patients with schizophrenia. we conclude that the proposed methods are attractive when background knowledge suggests that the transportability assumption for conditional relative effect measures is more plausible than alternative assumptions.",,2024-02-04,,"['guanbo wang', 'alexander levis', 'jon steingrimsson', 'issa dahabreh']"
2402.02720,discounted adaptive online prediction,cs.lg stat.ml,"online learning is not always about memorizing everything. since the future can be statistically very different from the past, a critical challenge is to gracefully forget the history while new data comes in. to formalize this intuition, we revisit the classical notion of discounted regret using recently developed techniques in adaptive online learning. our main result is a new algorithm that adapts to the complexity of both the loss sequence and the comparator, improving the widespread non-adaptive algorithm - gradient descent with a constant learning rate. in particular, our theoretical guarantee does not require any structural assumption beyond convexity, and the algorithm is provably robust to suboptimal hyperparameter tuning. we further demonstrate such benefits through online conformal prediction, a downstream online learning task with set-membership decisions.",,2024-02-04,,"['zhiyu zhang', 'david bombara', 'heng yang']"
2402.02734,inva: integrative variational autoencoder for harmonization of   multi-modal neuroimaging data,eess.iv cs.cv cs.ne stat.ap stat.ml,"there is a significant interest in exploring non-linear associations among multiple images derived from diverse imaging modalities. while there is a growing literature on image-on-image regression to delineate predictive inference of an image based on multiple images, existing approaches have limitations in efficiently borrowing information between multiple imaging modalities in the prediction of an image. building on the literature of variational auto encoders (vaes), this article proposes a novel approach, referred to as integrative variational autoencoder (\texttt{inva}) method, which borrows information from multiple images obtained from different sources to draw predictive inference of an image. the proposed approach captures complex non-linear association between the outcome image and input images, while allowing rapid computation. numerical results demonstrate substantial advantages of \texttt{inva} over vaes, which typically do not allow borrowing information between input images. the proposed framework offers highly accurate predictive inferences for costly positron emission topography (pet) from multiple measures of cortical structure in human brain scans readily available from magnetic resonance imaging (mri).",,2024-02-05,,"['bowen lei', 'rajarshi guhaniyogi', 'krishnendu chandra', 'aaron scheffler', 'bani mallick']"
2402.02741,glocal hypergradient estimation with koopman operator,cs.lg stat.ml,"gradient-based hyperparameter optimization methods update hyperparameters using hypergradients, gradients of a meta criterion with respect to hyperparameters. previous research used two distinct update strategies: optimizing hyperparameters using global hypergradients obtained after completing model training or local hypergradients derived after every few model updates. while global hypergradients offer reliability, their computational cost is significant; conversely, local hypergradients provide speed but are often suboptimal. in this paper, we propose glocal hypergradient estimation, blending ""global"" quality with ""local"" efficiency. to this end, we use the koopman operator theory to linearize the dynamics of hypergradients so that the global hypergradients can be efficiently approximated only by using a trajectory of local hypergradients. consequently, we can optimize hyperparameters greedily using estimated global hypergradients, achieving both reliability and efficiency simultaneously. through numerical experiments of hyperparameter optimization, including optimization of optimizers, we demonstrate the effectiveness of the glocal hypergradient estimation.",,2024-02-05,,"['ryuichiro hataya', 'yoshinobu kawahara']"
2402.02817,"bayes-optimal fair classification with linear disparity constraints via   pre-, in-, and post-processing",stat.ml cs.cy cs.lg,"machine learning algorithms may have disparate impacts on protected groups. to address this, we develop methods for bayes-optimal fair classification, aiming to minimize classification error subject to given group fairness constraints. we introduce the notion of \emph{linear disparity measures}, which are linear functions of a probabilistic classifier; and \emph{bilinear disparity measures}, which are also linear in the group-wise regression functions. we show that several popular disparity measures -- the deviations from demographic parity, equality of opportunity, and predictive equality -- are bilinear.   we find the form of bayes-optimal fair classifiers under a single linear disparity measure, by uncovering a connection with the neyman-pearson lemma. for bilinear disparity measures, bayes-optimal fair classifiers become group-wise thresholding rules. our approach can also handle multiple fairness constraints (such as equalized odds), and the common scenario when the protected attribute cannot be used at the prediction phase.   leveraging our theoretical results, we design methods that learn fair bayes-optimal classifiers under bilinear disparity constraints. our methods cover three popular approaches to fairness-aware classification, via pre-processing (fair up- and down-sampling), in-processing (fair cost-sensitive classification) and post-processing (a fair plug-in rule). our methods control disparity directly while achieving near-optimal fairness-accuracy tradeoffs. we show empirically that our methods compare favorably to existing algorithms.",,2024-02-05,2024-02-06,"['xianli zeng', 'guang cheng', 'edgar dobriban']"
2402.02851,enhancing compositional generalization via compositional feature   alignment,cs.cv cs.lg stat.ml,"real-world applications of machine learning models often confront data distribution shifts, wherein discrepancies exist between the training and test data distributions. in the common multi-domain multi-class setup, as the number of classes and domains scales up, it becomes infeasible to gather training data for every domain-class combination. this challenge naturally leads the quest for models with compositional generalization (cg) ability, where models can generalize to unseen domain-class combinations. to delve into the cg challenge, we develop cg-bench, a suite of cg benchmarks derived from existing real-world image datasets, and observe that the prevalent pretraining-finetuning paradigm on foundational models, such as clip and dinov2, struggles with the challenge. to address this challenge, we propose compositional feature alignment (cfa), a simple two-stage finetuning technique that i) learns two orthogonal linear heads on a pretrained encoder with respect to class and domain labels, and ii) fine-tunes the encoder with the newly learned head frozen. we theoretically and empirically justify that cfa encourages compositional feature learning of pretrained models. we further conduct extensive experiments on cg-bench for clip and dinov2, two powerful pretrained vision foundation models. experiment results show that cfa outperforms common finetuning techniques in compositional generalization, corroborating cfa's efficacy in compositional feature learning.",,2024-02-05,,"['haoxiang wang', 'haozhe si', 'huajie shao', 'han zhao']"
2402.02857,non-asymptotic analysis of biased adaptive stochastic approximation,stat.ml cs.lg,"stochastic gradient descent (sgd) with adaptive steps is now widely used for training deep neural networks. most theoretical results assume access to unbiased gradient estimators, which is not the case in several recent deep learning and reinforcement learning applications that use monte carlo methods. this paper provides a comprehensive non-asymptotic analysis of sgd with biased gradients and adaptive steps for convex and non-convex smooth functions. our study incorporates time-dependent bias and emphasizes the importance of controlling the bias and mean squared error (mse) of the gradient estimator. in particular, we establish that adagrad and rmsprop with biased gradients converge to critical points for smooth non-convex functions at a rate similar to existing results in the literature for the unbiased case. finally, we provide experimental results using variational autoenconders (vae) that illustrate our convergence results and show how the effect of bias can be reduced by appropriate hyperparameter tuning.",,2024-02-05,,"['sobihan surendran', 'antoine godichon-baggioni', 'adeline fermanian', 'sylvain le corff']"
2402.02858,deep autoregressive density nets vs neural ensembles for model-based   offline reinforcement learning,cs.lg stat.ml,"we consider the problem of offline reinforcement learning where only a set of system transitions is made available for policy optimization. following recent advances in the field, we consider a model-based reinforcement learning algorithm that infers the system dynamics from the available data and performs policy optimization on imaginary model rollouts. this approach is vulnerable to exploiting model errors which can lead to catastrophic failures on the real system. the standard solution is to rely on ensembles for uncertainty heuristics and to avoid exploiting the model where it is too uncertain. we challenge the popular belief that we must resort to ensembles by showing that better performance can be obtained with a single well-calibrated autoregressive model on the d4rl benchmark. we also analyze static metrics of model-learning and conclude on the important model properties for the final performance of the agent.",,2024-02-05,,"['abdelhakim benechehab', 'albert thomas', 'balázs kégl']"
2402.02859,importance sampling for online variational learning,stat.ap stat.me stat.ml,"this article addresses online variational estimation in state-space models. we focus on learning the smoothing distribution, i.e. the joint distribution of the latent states given the observations, using a variational approach together with monte carlo importance sampling. we propose an efficient algorithm for computing the gradient of the evidence lower bound (elbo) in the context of streaming data, where observations arrive sequentially. our contributions include a computationally efficient online elbo estimator, demonstrated performance in offline and true online settings, and adaptability for computing general expectations under joint smoothing distributions.",,2024-02-05,,"['mathis chagneux', 'pierre gloaguen', 'sylvain le corff', 'jimmy olsson']"
2402.02861,leveraging noisy observations in zero-sum games,cs.gt cs.it math.it stat.ml,"this paper studies an instance of zero-sum games in which one player (the leader) commits to its opponent (the follower) to choose its actions by sampling a given probability measure (strategy). the actions of the leader are observed by the follower as the output of an arbitrary channel. in response to that, the follower chooses its action based on its current information, that is, the leader's commitment and the corresponding noisy observation of its action. within this context, the equilibrium of the game with noisy action observability is shown to always exist and the necessary conditions for its uniqueness are identified. interestingly, the noisy observations have important impact on the cardinality of the follower's set of best responses. under particular conditions, such a set of best responses is proved to be a singleton almost surely. the proposed model captures any channel noise with a density with respect to the lebesgue measure. as an example, the case in which the channel is described by a gaussian probability measure is investigated.",,2024-02-05,,"['emmanouil m athanasakos', 'samir m perlaza']"
2402.02862,graph neural machine: a new model for learning with tabular data,stat.ml cs.lg,"in recent years, there has been a growing interest in mapping data from different domains to graph structures. among others, neural network models such as the multi-layer perceptron (mlp) can be modeled as graphs. in fact, mlps can be represented as directed acyclic graphs. graph neural networks (gnns) have recently become the standard tool for performing machine learning tasks on graphs. in this work, we show that an mlp is equivalent to an asynchronous message passing gnn model which operates on the mlp's graph representation. we then propose a new machine learning model for tabular data, the so-called graph neural machine (gnm), which replaces the mlp's directed acyclic graph with a nearly complete graph and which employs a synchronous message passing scheme. we show that a single gnm model can simulate multiple mlp models. we evaluate the proposed model in several classification and regression datasets. in most cases, the gnm model outperforms the mlp architecture.",,2024-02-05,,"['giannis nikolentzos', 'siyun wang', 'johannes lutzeyer', 'michalis vazirgiannis']"
2402.02898,bayesian federated inference for regression models with heterogeneous   multi-center populations,stat.ap stat.co stat.me stat.ml,"to estimate accurately the parameters of a regression model, the sample size must be large enough relative to the number of possible predictors for the model. in practice, sufficient data is often lacking, which can lead to overfitting of the model and, as a consequence, unreliable predictions of the outcome of new patients. pooling data from different data sets collected in different (medical) centers would alleviate this problem, but is often not feasible due to privacy regulation or logistic problems. an alternative route would be to analyze the local data in the centers separately and combine the statistical inference results with the bayesian federated inference (bfi) methodology. the aim of this approach is to compute from the inference results in separate centers what would have been found if the statistical analysis was performed on the combined data. we explain the methodology under homogeneity and heterogeneity across the populations in the separate centers, and give real life examples for better understanding. excellent performance of the proposed methodology is shown. an r-package to do all the calculations has been developed and is illustrated in this paper. the mathematical details are given in the appendix.",,2024-02-05,,"['marianne a jonker', 'hassan pazira', 'anthony cc coolen']"
2402.02909,digital twin for grey box modeling of multistory residential building   thermal dynamics,stat.ap cs.lg,"buildings energy efficiency is a widely researched topic, which is rapidly gaining popularity due to rising environmental concerns and the need for energy independence. in northern europe heating energy alone accounts for up to 70 percent of the total building energy consumption. industry 4.0 technologies such as iot, big data, cloud computing and machine learning, along with the creation of predictive and proactive digital twins, can help to reduce this number. however, buildings thermal dynamics is a very complex process that depends on many variables. as a result, commonly used physics-based white box models are time-consuming and require vast expertise. on the contrary, black box forecasting models, which rely primarily on building energy consumption data, lack fundamental insights and hinder re-use. in this study we propose an architecture to facilitate grey box modelling of building thermal dynamics while integrating real time iot data with 3d representation of buildings. the architecture is validated in a case study creating a digital twin platform that enables users to define the thermal dynamics of buildings based on physical laws and real data, thus facilitating informed decision making for the best heating energy optimization strategy. also, the created user interface enables stakeholders such as facility managers, energy providers or governing bodies to analyse, compare and evaluate buildings thermal dynamics without extensive expertise or time resources.",,2024-02-05,,"['lina morkunaite', 'justas kardoka', 'darius pupeikis', 'paris fokaides', 'vangelis angelakis']"
2402.02949,kernel pca for out-of-distribution detection,cs.lg stat.ml,"out-of-distribution (ood) detection is vital for the reliability of deep neural networks (dnns). existing works have shown the insufficiency of principal component analysis (pca) straightforwardly applied on the features of dnns in detecting ood data from in-distribution (ind) data. the failure of pca suggests that the network features residing in ood and ind are not well separated by simply proceeding in a linear subspace, which instead can be resolved through proper nonlinear mappings. in this work, we leverage the framework of kernel pca (kpca) for ood detection, seeking subspaces where ood and ind features are allocated with significantly different patterns. we devise two feature mappings that induce non-linear kernels in kpca to advocate the separability between ind and ood data in the subspace spanned by the principal components. given any test sample, the reconstruction error in such subspace is then used to efficiently obtain the detection result with $\mathcal{o}(1)$ time complexity in inference. extensive empirical results on multiple ood data sets and network structures verify the superiority of our kpca-based detector in efficiency and efficacy with state-of-the-art ood detection performances.",,2024-02-05,,"['kun fang', 'qinghua tao', 'kexin lv', 'mingzhen he', 'xiaolin huang', 'jie yang']"
2402.02951,dynamic byzantine-robust learning: adapting to switching byzantine   workers,cs.lg cs.dc stat.ml,"byzantine-robust learning has emerged as a prominent fault-tolerant distributed machine learning framework. however, most techniques consider the static setting, wherein the identity of byzantine machines remains fixed during the learning process. this assumption does not capture real-world dynamic byzantine behaviors, which may include transient malfunctions or targeted temporal attacks. addressing this limitation, we propose $\textsf{dynabro}$ -- a new method capable of withstanding $\mathcal{o}(\sqrt{t})$ rounds of byzantine identity alterations (where $t$ is the total number of training rounds), while matching the asymptotic convergence rate of the static setting. our method combines a multi-level monte carlo (mlmc) gradient estimation technique with robust aggregation of worker updates and incorporates a fail-safe filter to limit bias from dynamic byzantine strategies. additionally, by leveraging an adaptive learning rate, our approach eliminates the need for knowing the percentage of byzantine workers.",,2024-02-05,,"['ron dorfman', 'naseem yehya', 'kfir y. levy']"
2402.02952,on least squares estimation in softmax gating mixture of experts,stat.ml cs.lg,"mixture of experts (moe) model is a statistical machine learning design that aggregates multiple expert networks using a softmax gating function in order to form a more intricate and expressive model. despite being commonly used in several applications owing to their scalability, the mathematical and statistical properties of moe models are complex and difficult to analyze. as a result, previous theoretical works have primarily focused on probabilistic moe models by imposing the impractical assumption that the data are generated from a gaussian moe model. in this work, we investigate the performance of the least squares estimators (lse) under a deterministic moe model where the data are sampled according to a regression model, a setting that has remained largely unexplored. we establish a condition called strong identifiability to characterize the convergence behavior of various types of expert functions. we demonstrate that the rates for estimating strongly identifiable experts, namely the widely used feed forward networks with activation functions $\mathrm{sigmoid}(\cdot)$ and $\tanh(\cdot)$, are substantially faster than those of polynomial experts, which we show to exhibit a surprising slow estimation rate. our findings have important practical implications for expert selection.",,2024-02-05,,"['huy nguyen', 'nhat ho', 'alessandro rinaldo']"
2402.02969,towards understanding the word sensitivity of attention layers: a study   via random features,stat.ml cs.cl cs.lg,"unveiling the reasons behind the exceptional success of transformers requires a better understanding of why attention layers are suitable for nlp tasks. in particular, such tasks require predictive models to capture contextual meaning which often depends on one or few words, even if the sentence is long. our work studies this key property, dubbed word sensitivity (ws), in the prototypical setting of random features. we show that attention layers enjoy high ws, namely, there exists a vector in the space of embeddings that largely perturbs the random attention features map. the argument critically exploits the role of the softmax in the attention layer, highlighting its benefit compared to other activations (e.g., relu). in contrast, the ws of standard random features is of order $1/\sqrt{n}$, $n$ being the number of words in the textual sample, and thus it decays with the length of the context. we then translate these results on the word sensitivity into generalization bounds: due to their low ws, random features provably cannot learn to distinguish between two sentences that differ only in a single word; in contrast, due to their high ws, random attention features have higher generalization capabilities. we validate our theoretical results with experimental evidence over the bert-base word embeddings of the imdb review dataset.",,2024-02-05,,"['simone bombari', 'marco mondelli']"
2402.02976,"boosting, voting classifiers and randomized sample compression schemes",cs.lg stat.ml,"in boosting, we aim to leverage multiple weak learners to produce a strong learner. at the center of this paradigm lies the concept of building the strong learner as a voting classifier, which outputs a weighted majority vote of the weak learners. while many successful boosting algorithms, such as the iconic adaboost, produce voting classifiers, their theoretical performance has long remained sub-optimal: the best known bounds on the number of training examples necessary for a voting classifier to obtain a given accuracy has so far always contained at least two logarithmic factors above what is known to be achievable by general weak-to-strong learners. in this work, we break this barrier by proposing a randomized boosting algorithm that outputs voting classifiers whose generalization error contains a single logarithmic dependency on the sample size. we obtain this result by building a general framework that extends sample compression methods to support randomized learning algorithms based on sub-sampling.",,2024-02-05,,"['arthur da cunha', 'kasper green larsen', 'martin ritzert']"
2402.02998,careful with that scalpel: improving gradient surgery with an ema,cs.lg stat.ml,"beyond minimizing a single training loss, many deep learning estimation pipelines rely on an auxiliary objective to quantify and encourage desirable properties of the model (e.g. performance on another dataset, robustness, agreement with a prior). although the simplest approach to incorporating an auxiliary loss is to sum it with the training loss as a regularizer, recent works have shown that one can improve performance by blending the gradients beyond a simple sum; this is known as gradient surgery. we cast the problem as a constrained minimization problem where the auxiliary objective is minimized among the set of minimizers of the training loss. to solve this bilevel problem, we follow a parameter update direction that combines the training loss gradient and the orthogonal projection of the auxiliary gradient to the training gradient. in a setting where gradients come from mini-batches, we explain how, using a moving average of the training loss gradients, we can carefully maintain this critical orthogonality property. we demonstrate that our method, bloop, can lead to much better performances on nlp and vision experiments than other gradient surgery methods without ema.",,2024-02-05,,"['yu-guan hsieh', 'james thornton', 'eugene ndiaye', 'michal klein', 'marco cuturi', 'pierre ablin']"
2402.03006,on the development of a practical bayesian optimisation algorithm for   expensive experiments and simulations with changing environmental conditions,cs.lg stat.ml,"experiments in engineering are typically conducted in controlled environments where parameters can be set to any desired value. this assumes that the same applies in a real-world setting -- an assumption that is often incorrect as many experiments are influenced by uncontrollable environmental conditions such as temperature, humidity and wind speed. when optimising such experiments, the focus should lie on finding optimal values conditionally on these uncontrollable variables. this article extends bayesian optimisation to the optimisation of systems in changing environments that include controllable and uncontrollable parameters. the extension fits a global surrogate model over all controllable and environmental variables but optimises only the controllable parameters conditional on measurements of the uncontrollable variables. the method is validated on two synthetic test functions and the effects of the noise level, the number of the environmental parameters, the parameter fluctuation, the variability of the uncontrollable parameters, and the effective domain size are investigated. envbo, the proposed algorithm resulting from this investigation, is applied to a wind farm simulator with eight controllable and one environmental parameter. envbo finds solutions for the full domain of the environmental variable that outperforms results from optimisation algorithms that only focus on a fixed environmental value in all but one case while using a fraction of their evaluation budget. this makes the proposed approach very sample-efficient and cost-effective. an off-the-shelf open-source version of envbo is available via the nubo python package.",,2024-02-05,,"['mike diessner', 'kevin j. wilson', 'richard d. whalley']"
2402.03104,high-dimensional bayesian optimization via covariance matrix adaptation   strategy,stat.ml cs.lg,"bayesian optimization (bo) is an effective method for finding the global optimum of expensive black-box functions. however, it is well known that applying bo to high-dimensional optimization problems is challenging. to address this issue, a promising solution is to use a local search strategy that partitions the search domain into local regions with high likelihood of containing the global optimum, and then use bo to optimize the objective function within these regions. in this paper, we propose a novel technique for defining the local regions using the covariance matrix adaptation (cma) strategy. specifically, we use cma to learn a search distribution that can estimate the probabilities of data points being the global optimum of the objective function. based on this search distribution, we then define the local regions consisting of data points with high probabilities of being the global optimum. our approach serves as a meta-algorithm as it can incorporate existing black-box bo optimizers, such as bo, turbo, and baxus, to find the global optimum of the objective function within our derived local regions. we evaluate our proposed method on various benchmark synthetic and real-world problems. the results demonstrate that our method outperforms existing state-of-the-art techniques.",,2024-02-05,,"['lam ngo', 'huong ha', 'jeffrey chan', 'vu nguyen', 'hongyu zhang']"
2402.03113,optimal sampling for stochastic and natural gradient descent,math.oc math.st stat.th,"we consider the problem of optimising the expected value of a loss functional over a nonlinear model class of functions, assuming that we have only access to realisations of the gradient of the loss. this is a classical task in statistics, machine learning and physics-informed machine learning. a straightforward solution is to replace the exact objective with a monte carlo estimate before employing standard first-order methods like gradient descent, which yields the classical stochastic gradient descent method. but replacing the true objective with an estimate ensues a ``generalisation error''. rigorous bounds for this error typically require strong compactness and lipschitz continuity assumptions while providing a very slow decay with sample size. we propose a different optimisation strategy relying on a natural gradient descent in which the true gradient is approximated in local linearisations of the model class via (quasi-)projections based on optimal sampling methods. under classical assumptions on the loss and the nonlinear model class, we prove that this scheme converges almost surely monotonically to a stationary point of the true objective and we provide convergence rates.",,2024-02-05,,"['robert gruhlke', 'anthony nouy', 'philipp trunschke']"
2402.03146,a multi-step loss function for robust learning of the dynamics in   model-based reinforcement learning,cs.lg stat.ml,"in model-based reinforcement learning, most algorithms rely on simulating trajectories from one-step models of the dynamics learned on data. a critical challenge of this approach is the compounding of one-step prediction errors as the length of the trajectory grows. in this paper we tackle this issue by using a multi-step objective to train one-step models. our objective is a weighted sum of the mean squared error (mse) loss at various future horizons. we find that this new loss is particularly useful when the data is noisy (additive gaussian noise in the observations), which is often the case in real-life environments. to support the multi-step loss, first we study its properties in two tractable cases: i) uni-dimensional linear system, and ii) two-parameter non-linear system. second, we show in a variety of tasks (environments or datasets) that the models learned with this loss achieve a significant improvement in terms of the averaged r2-score on future prediction horizons. finally, in the pure batch reinforcement learning setting, we demonstrate that one-step models serve as strong baselines when dynamics are deterministic, while multi-step models would be more advantageous in the presence of noise, highlighting the potential of our approach in real-world applications.",,2024-02-05,,"['abdelhakim benechehab', 'albert thomas', 'giuseppe paolo', 'maurizio filippone', 'balázs kégl']"
2402.03167,decentralized bilevel optimization over graphs: loopless algorithmic   update and transient iteration complexity,math.oc cs.lg stat.ml,"stochastic bilevel optimization (sbo) is becoming increasingly essential in machine learning due to its versatility in handling nested structures. to address large-scale sbo, decentralized approaches have emerged as effective paradigms in which nodes communicate with immediate neighbors without a central server, thereby improving communication efficiency and enhancing algorithmic robustness. however, current decentralized sbo algorithms face challenges, including expensive inner-loop updates and unclear understanding of the influence of network topology, data heterogeneity, and the nested bilevel algorithmic structures. in this paper, we introduce a single-loop decentralized sbo (d-soba) algorithm and establish its transient iteration complexity, which, for the first time, clarifies the joint influence of network topology and data heterogeneity on decentralized bilevel algorithms. d-soba achieves the state-of-the-art asymptotic rate, asymptotic gradient/hessian complexity, and transient iteration complexity under more relaxed assumptions compared to existing methods. numerical experiments validate our theoretical findings.",,2024-02-05,2024-02-26,"['boao kong', 'shuchen zhu', 'songtao lu', 'xinmeng huang', 'kun yuan']"
2402.03169,a random matrix approach to low-multilinear-rank tensor approximation,stat.ml cs.lg math.pr,"this work presents a comprehensive understanding of the estimation of a planted low-rank signal from a general spiked tensor model near the computational threshold. relying on standard tools from the theory of large random matrices, we characterize the large-dimensional spectral behavior of the unfoldings of the data tensor and exhibit relevant signal-to-noise ratios governing the detectability of the principal directions of the signal. these results allow to accurately predict the reconstruction performance of truncated multilinear svd (mlsvd) in the non-trivial regime. this is particularly important since it serves as an initialization of the higher-order orthogonal iteration (hooi) scheme, whose convergence to the best low-multilinear-rank approximation depends entirely on its initialization. we give a sufficient condition for the convergence of hooi and show that the number of iterations before convergence tends to $1$ in the large-dimensional limit.",,2024-02-05,,"['hugo lebeau', 'florent chatelain', 'romain couillet']"
2402.03254,minimum description length and generalization guarantees for   representation learning,stat.ml cs.it cs.lg math.it,"a major challenge in designing efficient statistical supervised learning algorithms is finding representations that perform well not only on available training samples but also on unseen data. while the study of representation learning has spurred much interest, most existing such approaches are heuristic; and very little is known about theoretical generalization guarantees.   in this paper, we establish a compressibility framework that allows us to derive upper bounds on the generalization error of a representation learning algorithm in terms of the ""minimum description length"" (mdl) of the labels or the latent variables (representations). rather than the mutual information between the encoder's input and the representation, which is often believed to reflect the algorithm's generalization capability in the related literature but in fact, falls short of doing so, our new bounds involve the ""multi-letter"" relative entropy between the distribution of the representations (or labels) of the training and test sets and a fixed prior. in particular, these new bounds reflect the structure of the encoder and are not vacuous for deterministic algorithms. our compressibility approach, which is information-theoretic in nature, builds upon that of blum-langford for pac-mdl bounds and introduces two essential ingredients: block-coding and lossy-compression. the latter allows our approach to subsume the so-called geometrical compressibility as a special case. to the best knowledge of the authors, the established generalization bounds are the first of their kind for information bottleneck (ib) type encoders and representation learning. finally, we partly exploit the theoretical results by introducing a new data-dependent prior. numerical simulations illustrate the advantages of well-chosen such priors over classical priors used in ib.",,2024-02-05,,"['milad sefidgaran', 'abdellatif zaidi', 'piotr krasnowski']"
2402.03256,learning best-in-class policies for the predict-then-optimize framework,cs.lg math.oc stat.ml,"we propose a novel family of decision-aware surrogate losses, called perturbation gradient (pg) losses, for the predict-then-optimize framework. these losses directly approximate the downstream decision loss and can be optimized using off-the-shelf gradient-based methods. importantly, unlike existing surrogate losses, the approximation error of our pg losses vanishes as the number of samples grows. this implies that optimizing our surrogate loss yields a best-in-class policy asymptotically, even in misspecified settings. this is the first such result in misspecified settings and we provide numerical evidence confirming our pg losses substantively outperform existing proposals when the underlying model is misspecified and the noise is not centrally symmetric. insofar as misspecification is commonplace in practice -- especially when we might prefer a simpler, more interpretable model -- pg losses offer a novel, theoretically justified, method for computationally tractable decision-aware learning.",,2024-02-05,2024-02-08,"['michael huang', 'vishal gupta']"
2402.03282,a framework for partially observed reward-states in rlhf,cs.lg cs.ai stat.ml,"the study of reinforcement learning from human feedback (rlhf) has gained prominence in recent years due to its role in the development of llms. neuroscience research shows that human responses to stimuli are known to depend on partially-observed ""internal states."" unfortunately current models of rlhf do not take take this into consideration. moreover most rlhf models do not account for intermediate feedback, which is gaining importance in empirical work and can help improve both sample complexity and alignment. to address these limitations, we model rlhf as reinforcement learning with partially observed reward-states (porrl). we show reductions from the the two dominant forms of human feedback in rlhf - cardinal and dueling feedback to porrl. for cardinal feedback, we develop generic statistically efficient algorithms and instantiate them to present por-ucrl and por-ucbvi. for dueling feedback, we show that a naive reduction to cardinal feedback fails to achieve sublinear dueling regret. we then present the first explicit reduction that converts guarantees for cardinal regret to dueling regret. we show that our models and guarantees in both settings generalize and extend existing ones. finally, we identify a recursive structure on our model that could improve the statistical and computational tractability of porrl, giving examples from past work on rlhf as well as learning perfect reward machines, which porrl subsumes.",,2024-02-05,,"['chinmaya kausik', 'mirco mutti', 'aldo pacchiano', 'ambuj tewari']"
2402.03293,flora: low-rank adapters are secretly gradient compressors,cs.lg cs.ai stat.ml,"despite large neural networks demonstrating remarkable abilities to complete different tasks, they require excessive memory usage to store the optimization states for training. to alleviate this, the low-rank adaptation (lora) is proposed to reduce the optimization states by training fewer parameters. however, lora restricts overall weight update matrices to be low-rank, limiting the model performance. in this work, we investigate the dynamics of lora and identify that it can be approximated by a random projection. based on this observation, we propose flora, which is able to achieve high-rank updates by resampling the projection matrices while enjoying the sublinear space complexity of optimization states. we conduct experiments across different tasks and model architectures to verify the effectiveness of our approach.",,2024-02-05,,"['yongchang hao', 'yanshuai cao', 'lili mou']"
2402.03295,ginger: an efficient curvature approximation with linear complexity for   general neural networks,cs.lg cs.ai math.oc stat.ml,"second-order optimization approaches like the generalized gauss-newton method are considered more powerful as they utilize the curvature information of the objective function with preconditioning matrices. albeit offering tempting theoretical benefits, they are not easily applicable to modern deep learning. the major reason is due to the quadratic memory and cubic time complexity to compute the inverse of the matrix. these requirements are infeasible even with state-of-the-art hardware. in this work, we propose ginger, an eigendecomposition for the inverse of the generalized gauss-newton matrix. our method enjoys efficient linear memory and time complexity for each iteration. instead of approximating the conditioning matrix, we directly maintain its inverse to make the approximation more accurate. we provide the convergence result of ginger for non-convex objectives. our experiments on different tasks with different model architectures verify the effectiveness of our method. our code is publicly available.",,2024-02-05,,"['yongchang hao', 'yanshuai cao', 'lili mou']"
2402.03345,weakly supervised covariance matrices alignment through stiefel matrices   estimation for meg applications,eess.sp cs.lg stat.ml,"this paper introduces a novel domain adaptation technique for time series data, called mixing model stiefel adaptation (msa), specifically addressing the challenge of limited labeled signals in the target dataset. leveraging a domain-dependent mixing model and the optimal transport domain adaptation assumption, we exploit abundant unlabeled data in the target domain to ensure effective prediction by establishing pairwise correspondence with equivalent signal variances between domains. theoretical foundations are laid for identifying crucial stiefel matrices, essential for recovering underlying signal variances from a riemannian representation of observed signal covariances. we propose an integrated cost function that simultaneously learns these matrices, pairwise domain relationships, and a predictor, classifier, or regressor, depending on the task. applied to neuroscience problems, msa outperforms recent methods in brain-age regression with task variations using magnetoencephalography (meg) signals from the cam-can dataset.",,2024-01-24,,"['antoine collas', 'rémi flamary', 'alexandre gramfort']"
